parent,actstart,createdate,durationinhours,parentid,targcomptime,physicalpercentcomplete,istask,id,projectid,taskid,workordergroup,wopriority,fnl,remainingduration,sne,interruptible,referencestart,statusdate,schedfinish,workordernumber,name,schedstart,actfinish,targstarttime,referenceend,status
A388AWR-3C-FBA00,null,2019-03-11 19:51:23.0,1.9833333333333334,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0762_BEDFORD_EAGLENA,82,99,A388AWR-3C-FBA00,88,null,null,null,1,null,2019-03-11 19:51:23.0,2019-04-15 01:59:00.0,AWRAF/0762,DVI - LWR CARGO FR58-62 / 65-71-388-533100-00534-01/150,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:51:31.0,0.6333333333333333,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0783_BEDFORD_EAGLENA,82,102,A388AWR-3C-FBA00,4,null,null,null,1,null,2019-03-11 19:51:31.0,2019-04-15 00:38:00.0,AWRAF/0783,DVI - REAR FUSELAGE-388-534100-00508-01/150,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:51:41.0,0.6666666666666666,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1135_BEDFORD_EAGLENA,82,106,A388AWR-3C-FBA00,25,null,null,null,1,null,2019-03-11 19:51:41.0,2019-04-15 00:40:00.0,AWRAF/1135,GVI - LWR DECK AFT CC (EWIS)-388-ZL-151-00002-01/150,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:51:42.0,1.4333333333333333,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1136_BEDFORD_EAGLENA,82,107,A388AWR-3C-FBA00,22,null,null,null,1,null,2019-03-11 19:51:42.0,2019-04-15 01:26:00.0,AWRAF/1136,GVI- LD AFT CC UNDERFLOOR COMP-388-ZL-153-00001-01/150,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:51:50.0,1.6166666666666667,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0780_BEDFORD_EAGLENA,82,111,A388AWR-3C-FBA00,59,null,null,null,1,null,2019-03-11 19:51:50.0,2019-04-15 01:37:00.0,AWRAF/0780,COMP PANELS FR74 - 90-388-534100-00504-01/160,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:46.0,2.4,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0098_BEDFORD_EAGLENA,82,116,A388AWR-3C-FBB00,4,null,null,null,1,null,2019-03-11 19:56:46.0,2019-04-15 02:24:00.0,AWRAV/0098,GVC - EEPDC TO PREVENT DUST-388-246200-00101-01/260,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:57.0,1.05,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0047_BEDFORD_EAGLENA,82,121,A388AWR-3C-FBB00,36,null,null,null,1,null,2019-03-11 19:56:57.0,2019-04-15 01:03:00.0,AWRCAB/0047,GVI - PASSENGER COMPARTMENT SEATS-388-252100-00003-01/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:01.0,1.15,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0126_BEDFORD_EAGLENA,82,123,A388AWR-3C-FBB00,90,null,null,null,1,null,2019-03-11 19:57:01.0,2019-04-15 01:09:00.0,AWRAF/0126,GALLEY - ATTACHMENT POINTS-388-253000-00001-01-G1U6/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:10.0,0.38333333333333336,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0728_BEDFORD_EAGLENA,82,128,A388AWR-3C-FBB00,31,null,null,null,1,null,2019-03-11 19:57:10.0,2019-04-15 00:23:00.0,AWRAF/0728,DVI - CTR FUSELAGE INTRNL STR-388-533100-00506-01/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:21.0,5.1,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0011_BEDFORD_EAGLENA,82,133,A388AWR-3C-FBB00,70,null,null,null,1,null,2019-03-11 19:57:21.0,2019-04-15 05:06:00.0,AWRAV/0011,GVI - EWIS BTWN SEAT IN U/D MID CAB-388-200281-00002-01/280,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:27.0,0.8166666666666667,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0734_BEDFORD_EAGLENA,82,136,A388AWR-3C-FBB00,1,null,null,null,1,null,2019-03-11 19:57:27.0,2019-04-15 00:49:00.0,AWRAF/0734,DVI- CTR FUSELAGE INTRNL STR-388-533100-00508-01/280,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:32.0,0.6166666666666667,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1160_BEDFORD_EAGLENA,82,138,A388AWR-3C-FBB00,59,null,null,null,1,null,2019-03-11 19:57:32.0,2019-04-15 00:37:00.0,AWRAF/1160,GVI- SEAT TRACKS & FLOOR STR-388-ZL-281-00001-01/280,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:56.0,0.6333333333333333,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1186_BEDFORD_EAGLENA,82,75,A388AWR-3C-FBD00,66,null,null,null,1,null,2019-03-11 20:03:56.0,2019-04-15 00:38:00.0,AWRAF/1186,GVI - PYLON#2 UPPER KARMANS (EWIS)-388-ZL-453-E7001-01/460,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:58.0,0.75,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1190_BEDFORD_EAGLENA,82,76,A388AWR-3C-FBD00,10,null,null,null,1,null,2019-03-11 20:03:58.0,2019-04-15 00:45:00.0,AWRAF/1190,GVI - PYLON #2 PRIMARY STRUCTURE (EWIS)-388-ZL-455-E7001-01/460,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:47.0,0.26666666666666666,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0815_BEDFORD_EAGLENA,82,29,A388AWR-3C-FBC00,21,null,null,null,1,null,2019-03-11 19:59:47.0,2019-04-15 00:16:00.0,AWRAF/0815,"GVI-RH REAR FUSELAGE,STABILIZER APRON&L/E-388-535100-00510-01/340",2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:57.0,0.85,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0306_BEDFORD_EAGLENA,82,46,A388AWR-3C-CB000,64,null,null,null,1,null,2019-03-11 19:36:57.0,2019-04-15 00:51:00.0,AWRAF/0306,OPC - CSU FRICTION BRAKES-388-275000-00015-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:01.0,2.5,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0125_BEDFORD_EAGLENA,82,49,A388AWR-3C-CB000,16,null,null,null,1,null,2019-03-11 19:37:01.0,2019-04-15 02:30:00.0,AWRAV/0125,OPC - BCM SERVO LOOPS VIA COCK-388-279000-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:02.0,0.75,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0126_BEDFORD_EAGLENA,82,50,A388AWR-3C-CB000,66,null,null,null,1,null,2019-03-11 19:37:02.0,2019-04-15 00:45:00.0,AWRAV/0126,OPC - RUDDER PEDAL TRIM CONTROL-388-279000-00004-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:17.0,1.05,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0142_BEDFORD_EAGLENA,82,61,A388AWR-3C-CB000,94,null,null,null,1,null,2019-03-11 19:37:17.0,2019-04-15 01:03:00.0,AWRAV/0142,OPC - LH WING FUEL FAWR SYSTEM-388-282100-00004-01/500,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:38:23.0,0.26666666666666666,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0626_BEDFORD_EAGLENA,82,100,A388AWR-3C-CB000,36,null,null,null,1,null,2019-03-11 19:38:23.0,2019-04-15 00:16:00.0,AWRAF/0626,OPC - EMERGENCY EXIT DOORS-388-522000-00002-01/843,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:38:52.0,1,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0836_BEDFORD_EAGLENA,82,114,A388AWR-3C-CB000,40,null,null,null,1,null,2019-03-11 19:38:52.0,2019-04-15 01:00:00.0,AWRAF/0836,OPC - PYLON#2 MISC (EG. DRAINS)-388-545900-E7001-01/460,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:38:57.0,1,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0838_BEDFORD_EAGLENA,82,116,A388AWR-3C-CB000,14,null,null,null,1,null,2019-03-11 19:38:57.0,2019-04-15 01:00:00.0,AWRAF/0838,OPC - PYLON#4 MISC (EG. DRAINS)-388-545900-E7001-01/480,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:39:02.0,0.5,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0144_BEDFORD_EAGLENA,82,118,A388AWR-3C-CB000,37,null,null,null,1,null,2019-03-11 19:39:02.0,2019-04-15 00:30:00.0,AWRAV/0144,OPC - CROSSFAWR VALVES (CMR*)-388-282300-00001-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-DA000,null,2019-03-11 19:39:12.0,4.716666666666667,WORKORDER_A388AWR-3C-DA000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0053_BEDFORD_EAGLENA,82,1,A388AWR-3C-DA000,2,null,null,null,1,null,2019-03-11 19:39:12.0,2019-04-15 04:43:00.0,AWRENG/0053,COMBUSTION SECTION - ENG 1-388-724000-E7001-01/410,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C,null,2019-03-11 19:30:37.0,0,WORKORDER_A388AWR-3C_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-C0000_BEDFORD_EAGLENA,82,null,A388AWR-3C-C0000,0,null,null,null,0,null,2019-03-11 19:30:37.0,2019-04-15 00:00:00.0,A388AWR-3C-C0000,Phase 0: A/C incoming,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C,null,2019-03-11 19:30:49.0,0,WORKORDER_A388AWR-3C_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-L0000_BEDFORD_EAGLENA,82,null,A388AWR-3C-L0000,0,null,null,null,0,null,2019-03-11 19:30:49.0,2019-04-15 00:00:00.0,A388AWR-3C-L0000,Phase 10 : A/C Coming out / Run-up,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-A0000,null,2019-03-11 19:30:58.0,0,WORKORDER_A388AWR-3C-A0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-AJ000_BEDFORD_EAGLENA,82,null,A388AWR-3C-AJ000,0,null,null,null,0,null,2019-03-11 19:30:58.0,2019-04-15 00:00:00.0,A388AWR-3C-AJ000,ELEC ON,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-A0000,null,2019-03-11 19:30:59.0,0,WORKORDER_A388AWR-3C-A0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-AK000_BEDFORD_EAGLENA,82,null,A388AWR-3C-AK000,0,null,null,null,0,null,2019-03-11 19:30:59.0,2019-04-15 00:00:00.0,A388AWR-3C-AK000,HYD ON,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-A0000,null,2019-03-11 19:31:02.0,0,WORKORDER_A388AWR-3C-A0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-AO000_BEDFORD_EAGLENA,82,null,A388AWR-3C-AO000,0,null,null,null,0,null,2019-03-11 19:31:02.0,2019-04-15 00:00:00.0,A388AWR-3C-AO000,CRS,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-E0000,null,2019-03-11 19:31:12.0,0,WORKORDER_A388AWR-3C-E0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-EC000_BEDFORD_EAGLENA,82,null,A388AWR-3C-EC000,0,null,null,null,0,null,2019-03-11 19:31:12.0,2019-04-15 00:00:00.0,A388AWR-3C-EC000,Access open-up & Cleaning Z300: Rear fuselage and stabilizers,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-E0000,null,2019-03-11 19:31:15.0,0,WORKORDER_A388AWR-3C-E0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-EE000_BEDFORD_EAGLENA,82,null,A388AWR-3C-EE000,0,null,null,null,0,null,2019-03-11 19:31:15.0,2019-04-15 00:00:00.0,A388AWR-3C-EE000,Access open-up & Cleaning Z500:  LH Wing,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-F0000,null,2019-03-11 19:31:20.0,0,WORKORDER_A388AWR-3C-F0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-FA000_BEDFORD_EAGLENA,82,null,A388AWR-3C-FA000,0,null,null,null,0,null,2019-03-11 19:31:20.0,2019-04-15 00:00:00.0,A388AWR-3C-FA000,EO/SEWC,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FA000,null,2019-03-11 19:31:23.0,0,WORKORDER_A388AWR-3C-FA000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,82,null,A388AWR-3C-FAB00,0,null,null,null,0,null,2019-03-11 19:31:23.0,2019-04-15 00:00:00.0,A388AWR-3C-FAB00,EO/SEWC Z200: Upper two third of fuselage,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FA000,null,2019-03-11 19:31:26.0,0,WORKORDER_A388AWR-3C-FA000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-FAD00_BEDFORD_EAGLENA,82,null,A388AWR-3C-FAD00,0,null,null,null,0,null,2019-03-11 19:31:26.0,2019-04-15 00:00:00.0,A388AWR-3C-FAD00,EO/SEWC Z400: Enigines and pylons,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FB000,null,2019-03-11 19:31:38.0,0,WORKORDER_A388AWR-3C-FB000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,82,null,A388AWR-3C-FBD00,0,null,null,null,0,null,2019-03-11 19:31:38.0,2019-04-15 00:00:00.0,A388AWR-3C-FBD00,ROUTINE Z400: Enigines and pylons,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-H0000,null,2019-03-11 19:31:53.0,0,WORKORDER_A388AWR-3C-H0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-HH000_BEDFORD_EAGLENA,82,null,A388AWR-3C-HH000,0,null,null,null,0,null,2019-03-11 19:31:53.0,2019-04-15 00:00:00.0,A388AWR-3C-HH000,Access closing Z800: Doors,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:39:20.0,4.8,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/55_BEDFORD_EAGLENA,82,89,A388AWR-3C-HB000,50,null,null,null,1,null,2019-03-11 20:39:20.0,2019-04-15 04:48:00.0,AWRAF/55,388-230-LH-4-SEAT-INSTL-388-230-LH-4-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:39:29.0,7.95,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/63_BEDFORD_EAGLENA,82,93,A388AWR-3C-HB000,42,null,null,null,1,null,2019-03-11 20:39:29.0,2019-04-15 07:57:00.0,AWRAF/63,388-230-MID-3-SEAT-INSTL-388-230-MID-3-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:39:41.0,4.8,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/75_BEDFORD_EAGLENA,82,99,A388AWR-3C-HB000,16,null,null,null,1,null,2019-03-11 20:39:41.0,2019-04-15 04:48:00.0,AWRAF/75,388-230-RH-4-SEAT-INSTL-388-230-RH-4-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:39:49.0,6,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/83_BEDFORD_EAGLENA,82,103,A388AWR-3C-HB000,74,null,null,null,1,null,2019-03-11 20:39:49.0,2019-04-15 06:00:00.0,AWRAF/83,388-240-LH-3-SEAT-INSTL-388-240-LH-3-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:33:30.0,6.7,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/109_BEDFORD_EAGLENA,82,135,A388AWR-3C-EB000,85,null,null,null,1,null,2019-03-11 20:33:30.0,2019-04-15 06:42:00.0,AWRAV/109,388-250-LH-SEAT CABLE-REM-388-250-LH-SEAT CABLE-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:33:34.0,6.1,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/133_BEDFORD_EAGLENA,82,137,A388AWR-3C-EB000,13,null,null,null,1,null,2019-03-11 20:33:34.0,2019-04-15 06:06:00.0,AWRAV/133,388-280-CTR-SEAT CABLE-REM-388-280-CTR-SEAT CABLE-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:05.0,1.45,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/10_BEDFORD_EAGLENA,82,152,A388AWR-3C-EB000,22,null,null,null,1,null,2019-03-11 20:34:05.0,2019-04-15 01:27:00.0,AWRCAB/10,388-220-RH-CARPET-REM-388-220-RH-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:19.0,4.95,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/139_BEDFORD_EAGLENA,82,159,A388AWR-3C-EB000,11,null,null,null,1,null,2019-03-11 20:34:19.0,2019-04-15 04:57:00.0,AWRCAB/139,388-280-AISLE1-CARPET-REM-388-280-AISLE1-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:25.0,5.95,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/143_BEDFORD_EAGLENA,82,162,A388AWR-3C-EB000,63,null,null,null,1,null,2019-03-11 20:34:25.0,2019-04-15 05:57:00.0,AWRCAB/143,388-280-LH-CARPET-REM-388-280-LH-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:26.0,7.95,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/145_BEDFORD_EAGLENA,82,163,A388AWR-3C-EB000,37,null,null,null,1,null,2019-03-11 20:34:26.0,2019-04-15 07:57:00.0,AWRCAB/145,388-280-MID-CARPET-REM-388-280-MID-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:39.0,1.45,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/157_BEDFORD_EAGLENA,82,169,A388AWR-3C-EB000,61,null,null,null,1,null,2019-03-11 20:34:39.0,2019-04-15 01:27:00.0,AWRCAB/157,388-290-RH-CARPET-REM-388-290-RH-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:42.0,2.7,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/16_BEDFORD_EAGLENA,82,170,A388AWR-3C-EB000,74,null,null,null,1,null,2019-03-11 20:34:42.0,2019-04-15 02:42:00.0,AWRCAB/16,388-230-LH-CARPET-REM-388-230-LH-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:57.0,3.7,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/174_BEDFORD_EAGLENA,82,178,A388AWR-3C-EB000,97,null,null,null,1,null,2019-03-11 20:34:57.0,2019-04-15 03:42:00.0,AWRCAB/174,388-MD-G2M4-NTF-REM-388-MD-G2M4-NTF-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:56.0,0.5166666666666667,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1176_BEDFORD_EAGLENA,82,34,A388AWR-3C-FBC00,49,null,null,null,1,null,2019-03-11 19:59:56.0,2019-04-15 00:31:00.0,AWRAF/1176,"GVI - THS TRAILING EDGE, RH-388-ZL-336-00002-01/346",2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:06.0,2.1666666666666665,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0817_BEDFORD_EAGLENA,82,38,A388AWR-3C-FBC00,95,null,null,null,1,null,2019-03-11 20:00:06.0,2019-04-15 02:10:00.0,AWRAF/0817,DVI LH/RH FUSELAGE EXTL LATERAL SURFACE-388-535100-00515-01/300,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:08.0,1.2333333333333334,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0013_BEDFORD_EAGLENA,82,40,A388AWR-3C-FBC00,21,null,null,null,1,null,2019-03-11 20:00:08.0,2019-04-15 01:14:00.0,AWRAV/0013,GVI - TAIL CONE APU COMPT (EWIS)-388-200315-00001-01/315,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:13.0,4.75,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0275_BEDFORD_EAGLENA,82,42,A388AWR-3C-FBC00,7,null,null,null,1,null,2019-03-11 20:00:13.0,2019-04-15 04:45:00.0,AWRAF/0275,DET - THSA BALLSCREW/-NUT ASSY-388-274000-00005-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:18.0,1,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0278_BEDFORD_EAGLENA,82,44,A388AWR-3C-FBC00,77,null,null,null,1,null,2019-03-11 20:00:18.0,2019-04-15 01:00:00.0,AWRAF/0278,VCK - THSA WEAR INDICATOR-388-274000-00009-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:24.0,2.25,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0371_BEDFORD_EAGLENA,82,47,A388AWR-3C-FBC00,70,null,null,null,1,null,2019-03-11 20:00:24.0,2019-04-15 02:15:00.0,AWRAF/0371,IGNITION PREVENTION - GVI - TRIM TANK-388-281800-00009-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:32.0,0.7333333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0711_BEDFORD_EAGLENA,82,52,A388AWR-3C-FBC00,7,null,null,null,1,null,2019-03-11 20:00:32.0,2019-04-15 00:44:00.0,AWRAF/0711,GVI - MISCELLANEOUS [E.G. DRAINAGE]-388-531900-00007-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:54.0,1.0166666666666666,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0006_BEDFORD_EAGLENA,82,62,A388AWR-3C-FBC00,25,null,null,null,1,null,2019-03-11 20:00:54.0,2019-04-15 01:01:00.0,AWRNDT/0006,SDI (HFEC) - LH CONE / REAR FUSELAGE-388-535100-00729-01/311,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:01:07.0,2.1333333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0017_BEDFORD_EAGLENA,82,68,A388AWR-3C-FBC00,45,null,null,null,1,null,2019-03-11 20:01:07.0,2019-04-15 02:08:00.0,AWRNDT/0017,SDI (HFEC) - REAR FUSELAGE-388-535100-00762-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:01:08.0,0.3333333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0844_BEDFORD_EAGLENA,82,69,A388AWR-3C-FBC00,44,null,null,null,1,null,2019-03-11 20:01:08.0,2019-04-15 00:20:00.0,AWRAF/0844,HORIZONTAL STABILIZER-388-551100-00506-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
